STATION,NAME,COUNTY,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT16,WT17,WT18,WT19,WT22
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/4/2011,7.38,,1826,,1834,0,,,,62,34,,300,290,,,16.1,21.9,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/5/2011,5.59,,1150,,1150,0.1,,,,55,46,,220,210,,,17.9,23.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/6/2011,6.93,,1140,,1248,0.61,,,,53,47,,220,210,,,17,21.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/7/2011,7.83,,203,,201,0.29,,,,53,45,,200,210,,,17.9,28,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/8/2011,8.05,,1945,,2006,0.13,,,,55,43,,330,320,,,17.9,21.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/9/2011,8.95,,1500,,1512,0,,,,56,48,,320,330,,,17.9,23,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/10/2011,3.58,,1520,,1559,0,,,,56,47,,240,240,,,13,15,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/11/2011,7.38,,1302,,1301,0.56,,,,52,42,,260,250,,,23.9,30,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/12/2011,9.4,,1407,,1358,0.07,,,,56,37,,220,230,,,23.9,32,1,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/13/2011,5.82,,1722,,1721,0.01,,,,61,41,,300,310,,,21,25.1,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/14/2011,4.92,,1508,,1423,0,,,,57,48,,250,250,,,13,16.1,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/15/2011,6.93,,1414,,1414,0.3,,,,52,49,,250,250,,,17,21.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/16/2011,8.5,,950,,618,0,,,,56,40,,250,250,,,17.9,23,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/17/2011,6.49,,1605,,1604,0,,,,63,37,,330,320,,,15,17.9,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/18/2011,7.83,,1602,,1601,0,,,,61,43,,300,300,,,17,21.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/19/2011,6.71,,1518,,1448,0,,,,62,41,,310,310,,,17.9,23,1,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/20/2011,5.82,,1511,,1509,0,,,,62,39,,290,300,,,16.1,21,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/21/2011,6.49,,1552,,1552,0.02,,,,57,50,,310,300,,,15,21.9,1,,,,,,1,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/22/2011,5.82,,1257,,1534,0,,,,56,47,,280,280,,,14.1,16.1,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/23/2011,5.82,,1556,,1428,0.06,,,,58,44,,260,250,,,15,19.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/24/2011,5.37,,1708,,,0,,,,63,40,,260,,,,13,,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/25/2011,7.16,,1214,,1434,0.49,,,,55,47,,170,240,,,23,29.1,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/26/2011,6.71,,2135,,1317,0.64,,,,56,43,,250,220,,,17,25.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/27/2011,7.61,,717,,717,0.32,,,,55,45,,240,230,,,21.9,30,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/28/2011,7.38,,1654,,1708,0.01,,,,58,42,,320,310,,,17,23,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/29/2011,6.26,,1341,,1308,0.02,,,,59,46,,300,270,,,15,19.9,1,,,,,,1,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/30/2011,4.03,,1651,,1051,0.07,,,,58,46,,240,20,,,10.1,15,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,5/31/2011,4.03,,2051,,,0.29,,,,57,45,,310,,,,16.1,,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/1/2011,5.82,,1621,,1618,0.17,,,,60,44,,260,260,,,15,19.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/2/2011,8.72,,343,,342,0.35,,,,60,50,,220,230,,,17,28,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/3/2011,8.72,,1225,,1807,0,,,,71,49,,40,330,,,17.9,21.9,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/4/2011,10.51,,1621,,1624,0,,,,78,53,,320,310,,,21.9,28,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/5/2011,4.7,,1425,,1819,0,,,,69,49,,240,290,,,13,15,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/6/2011,8.05,,1808,,1731,0,,,,59,54,,230,220,,,15,21.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/7/2011,10.74,,1538,,349,0.01,,,,60,52,,270,210,,,17.9,28,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/8/2011,6.26,,854,,2228,0,,,,58,50,,270,100,,,14.1,25.9,1,,,,,,1,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/9/2011,4.25,,1658,,1658,0.02,,,,59,52,,300,290,,,14.1,16.1,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/10/2011,4.7,,1639,,1615,0,,,,61,53,,330,270,,,12.1,17,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/11/2011,7.38,,1813,,1729,0,,,,62,49,,320,330,,,15,17.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/12/2011,2.24,,1218,,2049,0.09,,,,59,51,,250,210,,,8.1,17,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/13/2011,7.61,,1131,,327,0.17,,,,60,51,,250,220,,,16.1,21,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/14/2011,5.82,,2236,,2236,0.01,,,,60,51,,290,220,,,15,29.1,1,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/15/2011,10.51,,339,,342,0.04,,,,61,50,,220,220,,,25.1,28,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/16/2011,6.71,,1400,,1326,0.01,,,,62,46,,330,340,,,15,19.9,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/17/2011,4.92,,1627,,1639,0,,,,63,43,,310,320,,,14.1,16.1,1,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/18/2011,8.05,,1610,,1610,0.23,,,,59,53,,290,290,,,17,21.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/19/2011,6.49,,1203,,1219,0.03,,,,60,51,,230,250,,,14.1,19.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/20/2011,4.92,,140,,,0,,,,68,55,,280,,,,10.1,,1,,,,,,1,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/21/2011,7.61,,2233,,235,0,,,,71,56,,260,210,,,17,29.1,1,1,,,,,1,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/22/2011,9.62,,2310,,2143,0,,,,63,53,,220,20,,,25.9,40,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/23/2011,6.71,,1240,,341,0.02,,,,62,50,,260,260,,,14.1,17.9,1,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/24/2011,7.61,,1110,,2308,0.1,,,,63,49,,300,30,,,17,25.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/25/2011,8.5,,1617,,,0,,,,65,45,,310,,,,17.9,,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/26/2011,3.8,,48,,,0.02,,,,68,44,,270,,,,8.9,,1,1,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/27/2011,2.91,,2146,,,0.2,,,,62,55,,270,,,,21,,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/28/2011,7.61,,1530,,2103,0,,,,64,57,,240,210,,,19.9,30,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/29/2011,7.16,,1051,,1050,0.18,,,,59,52,,200,200,,,17.9,25.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,6/30/2011,5.82,,1358,,2051,0.01,,,,62,49,,250,20,,,15,23.9,1,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/1/2011,7.61,,1730,,1743,0,,,,68,45,,310,320,,,21,25.1,1,1,,,,,1,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/2/2011,5.14,,1650,,1614,0.01,,,,65,48,,250,250,,,13,17,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/3/2011,8.5,,1812,,332,0.05,,,,66,51,,330,220,,,19.9,28,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/4/2011,9.4,,1504,,1700,0,,,,66,45,,310,310,,,23,25.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/5/2011,10.51,,1836,,1716,0,,,,70,47,,320,320,,,23,29.1,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/6/2011,9.84,,1511,,1510,0,,,,70,54,,310,310,,,21,25.1,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/7/2011,9.17,,1318,,1508,0.04,,,,62,54,,320,330,,,17,19.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/8/2011,8.5,,1609,,1643,0,,,,65,52,,320,320,,,21,25.1,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/9/2011,6.93,,1625,,1619,0,,,,66,45,,320,320,,,17.9,23,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/10/2011,5.37,,1240,,1837,0,,,,66,49,,330,310,,,15,17,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/11/2011,3.36,,1129,,1127,0,,,,63,52,,250,250,,,12.1,14.1,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/12/2011,4.92,,1436,,1224,0.13,,,,62,56,,250,230,,,16.1,23,1,,,,,,1,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/13/2011,5.82,,1253,,1252,0.07,,,,65,52,,240,250,,,17.9,23.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/14/2011,6.71,,1620,,1404,0.2,,,,63,56,,200,200,,,19.9,25.1,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/15/2011,4.92,,1157,,1147,0.41,,,,60,56,,220,210,,,15,23,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/16/2011,5.14,,1528,,1024,0.24,,,,65,57,,240,200,,,15,21,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/17/2011,2.24,,1527,,1532,0.03,,,,63,54,,260,260,,,8.9,10.1,1,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/18/2011,8.5,,1821,,1820,0,,,,69,50,,330,330,,,21.9,25.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/19/2011,7.16,,205,,154,0,,,,65,56,,240,220,,,21.9,25.9,1,,,,,,1,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/20/2011,5.37,,1320,,1159,0,,,,66,56,,270,260,,,13,17,1,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/21/2011,6.71,,336,,335,0.15,,,,65,53,,250,250,,,15,17.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/22/2011,7.61,,1717,,1500,0,,,,67,49,,310,350,,,17,23.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/23/2011,7.61,,1706,,1558,0,,,,72,47,,310,310,,,19.9,23.9,1,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/24/2011,5.59,,1616,,1628,0,,,,73,50,,270,280,,,17,21.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/25/2011,5.82,,2003,,2003,0.05,,,,63,57,,320,320,,,12.1,14.1,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/26/2011,8.05,,1525,,1451,0.01,,,,67,56,,310,330,,,17,21.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/27/2011,11.63,,1621,,1923,0,,,,66,53,,320,330,,,21.9,25.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/28/2011,10.07,,1513,,1513,0,,,,66,52,,320,320,,,25.1,29.1,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/29/2011,11.63,,1925,,1940,0,,,,68,56,,320,330,,,21,25.1,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/30/2011,10.07,,421,,411,0,,,,65,56,,340,320,,,17.9,23,1,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,7/31/2011,10.74,,1628,,1715,0,,,,67,54,,310,320,,,21,25.1,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/1/2011,6.26,,1545,,1545,0,,,,70,46,,310,310,,,16.1,19.9,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/2/2011,4.03,,1623,,1223,0,,,,67,57,,260,260,,,12.1,16.1,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/3/2011,4.92,,1640,,1640,0,,,,71,57,,300,300,,,15,17.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/4/2011,9.17,,1507,,1450,0,,,,66,55,,310,310,,,17.9,21.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/5/2011,7.16,,2054,,2053,0.02,,,,68,57,,330,340,,,14.1,17,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/6/2011,6.93,,405,,404,0.01,,,,65,52,,330,330,,,14.1,16.1,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/7/2011,6.49,,1919,,1917,0,,,,65,54,,310,310,,,13,16.1,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/8/2011,5.37,,1837,,1212,0,,,,63,56,,300,350,,,12.1,16.1,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/9/2011,4.47,,1717,,1323,0,,,,65,54,,290,300,,,10.1,17.9,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/10/2011,5.59,,1837,,1844,0,,,,69,51,,310,320,,,16.1,17.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/11/2011,10.29,,2104,,2104,0,,,,66,56,,330,320,,,17.9,23.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/12/2011,6.49,,1538,,1431,0,,,,66,52,,300,310,,,17.9,23,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/13/2011,3.8,,1242,,1240,0,,,,65,54,,330,320,,,12.1,14.1,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/14/2011,4.03,,1323,,1424,0.02,,,,67,56,,270,270,,,14.1,17,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/15/2011,5.82,,1549,,1558,0,,,,70,52,,310,310,,,17.9,21,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/16/2011,7.16,,1538,,1603,0,,,,71,47,,310,320,,,21,25.1,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/17/2011,10.51,,1410,,1422,0,,,,66,47,,310,310,,,21,23.9,1,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/18/2011,11.86,,2203,,2205,0,,,,68,57,,230,220,,,25.1,25.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/19/2011,6.93,,104,,103,0,,,,67,50,,320,320,,,17.9,23,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/20/2011,5.14,,1515,,1608,0,,,,82,47,,300,320,,,15,21,1,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/21/2011,4.92,,1513,,1131,0,,,,68,52,,250,280,,,12.1,15,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/22/2011,10.96,,1619,,1445,0.01,,,,68,58,,200,210,,,21,31.1,1,,,,,,1,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/23/2011,3.8,,12,,12,0.02,,,,72,58,,210,200,,,15,21.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/24/2011,5.14,,1541,,1540,0,,,,78,58,,310,310,,,21.9,25.1,1,1,,,,,1,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/25/2011,8.05,,1452,,1426,0,,,,69,56,,310,300,,,17,21,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/26/2011,6.49,,1831,,1611,0,,,,71,54,,310,310,,,17,21.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/27/2011,10.74,,1351,,1410,0,,,,69,50,,310,320,,,21.9,25.1,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/28/2011,6.04,,34,,31,0,,,,63,58,,330,320,,,15,19.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/29/2011,6.04,,1652,,1651,0,,,,69,59,,310,310,,,14.1,17.9,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/30/2011,7.61,,1548,,1544,0,,,,65,55,,320,320,,,17,23,,,,,,,,,,,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,8/31/2011,5.82,,1356,,1355,0,,,,66,53,,280,270,,,16.1,21,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,9/1/2011,6.93,,1411,,1357,0,,,,68,46,,310,300,,,21,25.9,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,9/2/2011,7.61,,1619,,1628,0.01,,,,66,50,,320,320,,,19.9,23,1,,,,,,,,,1,1,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,9/3/2011,7.61,,1338,,1325,0,,,,84,46,,40,50,,,17.9,23.9,,,,,,,,,,,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,9/4/2011,4.92,,1307,,1258,0,,,,69,49,,260,260,,,13,15,1,,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,9/5/2011,4.03,,1627,,1620,0,,,,66,50,,290,280,,,17,23,1,1,,,,,,,,1,,,,,
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",CLATSOP,46.1569,-123.8825,2.7,9/6/2011,3.58,,1441,,1439,0,,,,70,52,,300,300,,,13,15,1,1,,,,,,,,1,,,,,
