STATION,NAME,COUNTY,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,EVAP,MDPR,MNPN,MXPN,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDMV,WESD,WESF,WT01,WT03,WT04,WT11
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/3/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/4/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/5/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/6/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/7/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/8/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/9/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/10/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/11/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/12/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/13/2019,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/14/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/15/2019,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/16/2019,,,,,,0.15,,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/17/2019,,,,,,0,,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/18/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/19/2019,,,,,,0.35,,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/20/2019,,,,,,0.01,,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/21/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/22/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/23/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/24/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/25/2019,,,,,,0.14,,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/26/2019,,,,,,0.03,,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/27/2019,,,,,,0.05,,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/28/2019,,,,,,0,0.1,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/29/2019,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,11/30/2019,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/1/2019,,,,,,0.13,1.8,,,,,,,0.1,0.1,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/2/2019,,,,,,0.03,0.1,,,,,,,,0,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/3/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/4/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/5/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/6/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/7/2019,,,,,,0.26,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/8/2019,,,,,,0.15,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/9/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/10/2019,,,,,,0.01,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/11/2019,,,,,,0.3,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/12/2019,,,,,,0.5,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/13/2019,,,,,,0.56,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/14/2019,,,,,,0.07,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/15/2019,,,,,,0.07,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/16/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/17/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/18/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/19/2019,,,,,,0.2,1.6,,,,,,,0.2,0.2,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/20/2019,,,,,,0.82,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/21/2019,,,,,,0.03,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/23/2019,2,,0.07,,,,,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/24/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/25/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/26/2019,,,,,,0.01,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/27/2019,,,,,,0.01,0.1,,,,,,,,0,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/28/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/29/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/30/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,12/31/2019,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/1/2020,,,,,,0.67,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/2/2020,,,,,,0.25,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/3/2020,,,,,,0.06,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/4/2020,,,,,,0.17,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/5/2020,,,,,,0.05,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/6/2020,,,,,,0.6,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/7/2020,,,,,,0.08,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/8/2020,,,,,,0.52,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/9/2020,,,,,,0.24,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/10/2020,,,,,,0.01,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/11/2020,,,,,,0.81,0.4,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/12/2020,,,,,,0.42,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/13/2020,,,,,,0.72,0.2,0.2,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/14/2020,,,,,,0.44,4,4,,,,,,0.3,0.3,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/15/2020,,,,,,0.09,1.3,3,,,,,,,0.1,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/16/2020,,,,,,0.09,1.3,4,,,,,,,0.1,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/17/2020,,,,,,0.03,0.5,3,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/18/2020,,,,,,0.17,2.3,4.5,,,,,,,0.2,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/19/2020,,,,,,0.12,0.3,3,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/20/2020,,,,,,0,0,1.5,,,,,,0.5,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/21/2020,,,,,,0.09,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/22/2020,,,,,,0.18,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/23/2020,,,,,,0.72,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/24/2020,,,,,,0.34,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/25/2020,,,,,,0.12,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/26/2020,,,,,,0.49,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/27/2020,,,,,,0.09,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/28/2020,,,,,,1.09,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/29/2020,,,,,,0.06,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/30/2020,,,,,,0.25,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,1/31/2020,,,,,,0.1,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/1/2020,,,,,,0.07,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/2/2020,,,,,,0.35,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/3/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/4/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/5/2020,,,,,,0.41,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/6/2020,,,,,,0.07,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/7/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/8/2020,,,,,,0.21,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/9/2020,,,,,,0.09,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/10/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/11/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/12/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/13/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/14/2020,,,,,,0.16,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/15/2020,,,,,,0.02,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/21/2020,6,,0.37,,,,,0,,,,,,0,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/22/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/23/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/24/2020,,,,,,0.57,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/25/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/26/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/27/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/28/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,2/29/2020,,,,,,0.09,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/1/2020,,,,,,0.04,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/2/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/3/2020,,,,,,0.02,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/4/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/5/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/6/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/7/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/8/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/9/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/10/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/11/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/12/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/13/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/14/2020,,,,,,0.5,1.1,1,,,,,,0.2,0.2,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/15/2020,,,,,,0.06,0.6,1.5,,,,,,,0,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/16/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/17/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/18/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/19/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/20/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/21/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/22/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/23/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/24/2020,,,,,,0.17,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/25/2020,,,,,,0.07,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/26/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/27/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/28/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/29/2020,,,,,,0.05,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/30/2020,,,,,,0.3,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,3/31/2020,,,,,,0.86,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/1/2020,,,,,,0.48,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/2/2020,,,,,,0.01,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/3/2020,,,,,,0.01,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/4/2020,,,,,,0.01,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/5/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/6/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/7/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/8/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/9/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/10/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/11/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/12/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/13/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/14/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/15/2020,,,,,,0,0,0,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/16/2020,,,,,,0.05,,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/17/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/18/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/19/2020,,,,,,0.05,,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/20/2020,,,,,,0,0,,,,,,,,,,,,
US1ORHR0009,"HOOD RIVER 1.4 SW, OR US",HOOD RIVER,45.693768,-121.538674,177.7,4/21/2020,,,,,,0,0,,,,,,,,,,,,
