STATION,NAME,COUNTY,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WESD,WESF
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/11/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/12/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/13/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/14/2016,,,0.5,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/15/2016,,,0.6,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/16/2016,,,0.06,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/17/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/20/2016,3,0.16,,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/21/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/23/2016,2,0.18,,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/24/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/25/2016,,,0.05,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/26/2016,,,0.04,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/27/2016,,,0.08,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/28/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/29/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/30/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,5/31/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/1/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/2/2016,,,0.16,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/4/2016,2,0,,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/5/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/6/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/7/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/8/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/9/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/10/2016,,,0.5,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/11/2016,,,1.15,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/12/2016,,,0.03,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/13/2016,,,0.08,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/14/2016,,,0.56,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/16/2016,2,0.72,,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/17/2016,,,0.02,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/18/2016,,,0,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/19/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/20/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/21/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/22/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/23/2016,,,0.21,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/24/2016,,,0.43,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/25/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/26/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/27/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/28/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/29/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,6/30/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/2/2016,2,0,,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/3/2016,,,0.03,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/4/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/5/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/6/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/7/2016,,,0.05,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/8/2016,,,0.52,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/9/2016,,,0.32,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/10/2016,,,0.93,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/11/2016,,,0.01,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/12/2016,,,0.27,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/13/2016,,,0.05,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/14/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/15/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/16/2016,,,0.08,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/17/2016,,,0.03,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/18/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/19/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/20/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/21/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/22/2016,,,0.13,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/23/2016,,,0.03,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/24/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/25/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/26/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/27/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/28/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/29/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/30/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,7/31/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/1/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/2/2016,,,0.05,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/3/2016,,,0.04,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/4/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/5/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/6/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/7/2016,,,0.06,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/8/2016,,,0.19,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/9/2016,,,0.38,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/10/2016,,,0.01,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/11/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/12/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/13/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/14/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/15/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/16/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/17/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/18/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/19/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/20/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/21/2016,,,0.04,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/22/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/23/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/24/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/25/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/26/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/27/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/28/2016,,,0.05,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/29/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/30/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,8/31/2016,,,0.15,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/1/2016,,,0.13,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/2/2016,,,0.18,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/3/2016,,,0.82,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/4/2016,,,0.01,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/5/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/6/2016,,,0.43,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/7/2016,,,0.14,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/8/2016,,,0.05,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/9/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/10/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/11/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/12/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/13/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/14/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/15/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/16/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/17/2016,,,0.25,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/18/2016,,,0.53,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/19/2016,,,0.03,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/21/2016,2,0,,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/22/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/23/2016,,,0.07,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/24/2016,,,0.2,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/25/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/26/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/27/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/28/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/29/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,9/30/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/1/2016,,,0.13,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/2/2016,,,1.55,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/3/2016,,,0.02,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/4/2016,,,0.23,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/5/2016,,,1.03,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/6/2016,,,0.2,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/7/2016,,,0.84,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/8/2016,,,0.42,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/9/2016,,,0.71,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/10/2016,,,0.96,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/11/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/12/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/13/2016,,,0.95,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/14/2016,,,3.09,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/15/2016,,,1.05,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/16/2016,,,0.77,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/17/2016,,,1.2,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/18/2016,,,1,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/19/2016,,,0.09,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/20/2016,,,0.87,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/21/2016,,,0.31,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/22/2016,,,0.02,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/23/2016,,,0.38,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/24/2016,,,0.05,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/25/2016,,,0.22,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/26/2016,,,0.65,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/27/2016,,,0.12,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/28/2016,,,0.27,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/30/2016,,,0.03,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,10/31/2016,,,0.75,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/1/2016,,,0.71,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/2/2016,,,0.14,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/3/2016,,,0.49,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/4/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/5/2016,,,1.4,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/7/2016,,,0.09,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/8/2016,,,0.02,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/9/2016,,,0.55,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/10/2016,,,0.05,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/11/2016,,,0,0,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/13/2016,,,0.11,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/14/2016,,,1.68,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/15/2016,,,1.55,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/16/2016,,,0.54,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/17/2016,,,1.12,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/18/2016,,,0.04,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/19/2016,,,0.18,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/20/2016,,,1.33,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/21/2016,,,0.32,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/22/2016,,,0.01,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/23/2016,,,1.31,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/24/2016,,,2.83,,,,,,,,
US1ORTL0004,"MANZANITA 0.5 NNW, OR US",TILLAMOOK,45.723492,-123.939093,47.2,11/25/2016,,,1.33,,,,,,,,
