STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT05,WT06,,
USC00350265,"ARLINGTON, OR US",8/13/09,,,0,0,0,79,58,61,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",8/13/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/13/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/13/09,,,0,0,0,83,57,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/12/09,,,0,0,0,85,66,68,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/12/09,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/12/09,,,0,0,0,83,54,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/11/09,,,0,0,0,85,68,70,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",8/11/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/11/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/11/09,,,0,0,0,89,51,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/10/09,,,0,0,0,88,64,70,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",8/10/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/10/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/10/09,,,0,0,0,82,51,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/9/09,,,0,0,0,85,65,68,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",8/9/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/9/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/9/09,,,0,0,0,77,50,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/8/09,,,0,0,0,80,64,66,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",8/8/09,,,0,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/8/09,,,0.01,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/8/09,,,0,0,0,71,46,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/7/09,,,0,0,0,77,62,64,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",8/7/09,,,0.19,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/7/09,,,0.18,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/7/09,,,0.3,0,0,75,49,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/6/09,,,0.07,0,0,75,65,66,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",8/6/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/6/09,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/6/09,,,0,0,0,92,58,67,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/5/09,,,0,0,0,93,68,69,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/5/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/5/09,,,0,0,0,97,58,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/4/09,,,0,0,0,97,70,72,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",8/4/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/4/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/4/09,,,0,0,0,96,59,63,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/3/09,,,0,0,0,98,73,76,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/3/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/3/09,,,0,0,0,97,62,66,,,,,,,,
USC00350265,"ARLINGTON, OR US",8/2/09,,,0,0,0,100,76,80,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",8/2/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/2/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/2/09,,,0,0,0,102,67,68,,,,1,,,,
USC00350265,"ARLINGTON, OR US",8/1/09,,,0,0,,106,76,76,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",8/1/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",8/1/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",8/1/09,,,0,0,0,98,62,68,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/31/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/31/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/31/09,,,0,0,0,94,62,62,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/30/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/30/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/30/09,,,0,0,0,89,66,71,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/29/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/29/09,,,0,0,0,95,66,66,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/28/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/28/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/28/09,,,0,0,0,88,60,70,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/27/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/27/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/27/09,,,0,0,0,88,62,65,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/26/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/26/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/26/09,,,0,0,0,89,58,63,,,,,,,,
USC00351765,"CONDON, OR US",7/25/09,,,0,0,0,88,52,58,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/24/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/24/09,,,0,0,0,88,53,59,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/23/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/23/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/23/09,,,0,0,0,93,58,61,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/22/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/22/09,,,0,0,0,92,57,59,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/21/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/21/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/21/09,,,0,0,0,86,53,59,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/20/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/20/09,,,0,0,0,87,52,53,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/19/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/19/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/19/09,,,0,0,0,92,53,53,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/18/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/18/09,,,0,0,0,94,58,60,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/17/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/17/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/17/09,,,0,0,0,91,57,60,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/16/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/16/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/16/09,,,0,0,0,91,54,57,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/15/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/15/09,,,0,0,0,83,48,63,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/14/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/14/09,,,0,0,0,75,45,48,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/13/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/13/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/13/09,,,0,0,0,82,53,56,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/12/09,3,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/12/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/12/09,,,0,0,0,88,59,62,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/11/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/11/09,,,0,0,0,79,44,63,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/10/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/10/09,,,0,0,0,77,44,55,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/9/09,2,0.03,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/9/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/9/09,,,0,0,0,72,42,44,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/8/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/8/09,,,0,0,0,75,42,45,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/7/09,5,0.07,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/7/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/7/09,,,0,0,0,74,42,50,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/6/09,,,0.01,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/6/09,,,0,0,0,91,49,50,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/5/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/5/09,,,0,0,0,94,58,60,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/4/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/4/09,,,0,0,0,92,52,63,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/3/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/3/09,,,0,0,0,86,55,61,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/2/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/2/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/2/09,,,0,0,0,81,47,57,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",7/1/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",7/1/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",7/1/09,,,0,0,0,80,47,64,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/30/09,,,0,0,0,87,55,64,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/30/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/30/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/30/09,,,0,0,0,81,47,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/29/09,,,0,0,0,88,59,63,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/29/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/29/09,,,0,0,0,81,45,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/28/09,,,0,0,0,87,57,54,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/28/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/28/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/28/09,,,0,0,0,86,52,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/27/09,,,0,0,0,92,58,66,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/27/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/27/09,,,0,0,0,75,43,63,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/26/09,,,0,0,0,81,56,59,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/26/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/26/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/26/09,,,0,0,0,73,42,47,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/25/09,,,0,0,0,79,57,58,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/25/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/25/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/25/09,,,0,0,0,88,45,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/24/09,,,0,0,0,87,61,65,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/24/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/24/09,,,0,0,0,77,49,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/23/09,,,0,0,0,82,52,66,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/23/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/23/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/23/09,,,0,0,0,67,40,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/22/09,,,0,0,0,73,46,56,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/22/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/22/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/22/09,,,0,0,0,59,43,46,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/21/09,,,0,0,0,69,54,58,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/21/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/21/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/21/09,,,0,0,0,68,43,48,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/20/09,,,0,0,0,72,56,58,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/20/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/20/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/20/09,,,0,0,0,72,44,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/19/09,,,0,0,0,77,58,60,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/19/09,,,0.04,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/19/09,,,0.01,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/19/09,,,0.02,0,0,76,49,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/18/09,,,0,0,0,82,64,67,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/18/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/18/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/18/09,,,0,0,0,76,47,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/17/09,,,0,0,0,81,59,66,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/17/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/17/09,,,0,0,0,78,55,57,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/16/09,,,0,0,0,82,65,68,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/16/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/16/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/16/09,,,0,0,0,76,47,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/15/09,,,0,0,0,80,61,66,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/15/09,,,0.02,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/15/09,,,0,0,0,75,48,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/14/09,,,0,0,0,81,60,65,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/14/09,,,0.27,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/14/09,,,0.02,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/14/09,,,0.06,0,0,74,53,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/13/09,,,0,0,0,87,62,67,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/13/09,,,0.08,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/13/09,,,0.02,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/13/09,,,0.11,0,0,70,46,62,,,,1,,,,
USC00350265,"ARLINGTON, OR US",6/12/09,,,0,0,0,83,58,63,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/12/09,,,0.05,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/12/09,,,0.02,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/12/09,,,0.03,0,0,74,53,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/11/09,,,0,0,0,85,62,65,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/11/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/11/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/11/09,,,0,0,0,71,46,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/10/09,,,0,0,0,84,61,66,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/10/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/10/09,,,0,0,0,74,50,53,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/9/09,,,0,0,0,84,61,64,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/9/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/9/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/9/09,,,0,0,0,72,47,54,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/8/09,,,0,0,0,82,53,62,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/8/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/8/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/8/09,,,0,0,0,65,42,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/7/09,,,0,0,0,72,54,59,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/7/09,,,0,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/7/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/7/09,,,0,0,0,70,49,52,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/6/09,,,0,0,0,74,60,61,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/6/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/6/09,,,0.01,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/6/09,,,0,0,0,70,49,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/5/09,,,0,0,0,78,60,62,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/5/09,,,0.75,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/5/09,,,0.55,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/5/09,,,0.8,0,0,80,50,52,,,,1,,,,1
USC00350265,"ARLINGTON, OR US",6/4/09,,,0.11,0,0,91,62,65,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/4/09,2,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/4/09,,,0,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/4/09,,,0,0,0,77,57,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/3/09,,,0,0,0,90,60,66,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/3/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/3/09,,,0,0,0,73,57,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/2/09,,,0,0,0,87,59,68,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/2/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/2/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/2/09,,,0,0,0,80,57,58,,,,,,,,
USC00350265,"ARLINGTON, OR US",6/1/09,,,0,0,0,84,67,71,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",6/1/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",6/1/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",6/1/09,,,0,0,0,84,55,65,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/31/09,,,0,0,0,90,65,67,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",5/31/09,3,3.2,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/31/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/31/09,,,0,0,0,89,59,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/30/09,,,0,0,0,93,62,66,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/30/09,,,0.04,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/30/09,,,0.05,0,0,88,54,63,,,,1,,,,
USC00350265,"ARLINGTON, OR US",5/29/09,,,0,0,0,91,65,66,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",5/29/09,3,0,,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/29/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/29/09,,,0,0,0,81,56,61,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/28/09,,,0,0,0,87,60,66,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/28/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/28/09,,,0,0,0,78,48,56,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/27/09,,,0,0,0,81,54,64,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/27/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/27/09,,,0,0,0,76,42,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/26/09,,,0,0,0,77,56,62,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",5/26/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/26/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/26/09,,,0,0,0,78,40,50,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/25/09,,,0,0,0,81,60,64,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",5/25/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/25/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/25/09,,,0,0,0,78,40,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/24/09,,,0,0,0,81,56,59,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/24/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/24/09,,,0,0,0,76,44,49,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/23/09,,,0,0,0,86,55,61,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/23/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/23/09,,,0,0,0,71,43,55,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/22/09,,,0,0,0,83,49,57,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",5/22/09,2,0,,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/22/09,,,0,0,0,66,42,51,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/21/09,,,0,0,0,77,44,56,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/21/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/21/09,,,0,0,0,64,41,45,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/20/09,,,0,0,0,72,39,51,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/20/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/20/09,,,0,0,0,62,31,41,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/19/09,,,0,0,0,67,47,52,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",5/19/09,,,0.11,,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/19/09,,,0.07,,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/19/09,,,0.09,0,0,84,42,46,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/18/09,,,0,0,0,83,54,56,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",5/18/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/18/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/18/09,,,0,0,0,85,49,59,,,,,,,,
USC00350265,"ARLINGTON, OR US",5/17/09,,,0,0,0,83,58,64,,,,,,,,
US1ORGL0001,"CONDON 5.5 W, OR US",5/17/09,,,0,0,,,,,,,,,,,,
US1ORGL0002,"CONDON 1.8 NNE, OR US",5/17/09,,,0,0,,,,,,,,,,,,
USC00351765,"CONDON, OR US",5/17/09,,,0,0,0,78,49,53,,,,,,,,
